doi,created,title,journal,publisher,times_cited,article_is_oa,journal_is_oa,best_oa_location,best_oa_license
10.1016/j.bbrc.2020.03.047,2020-03-19,Spike protein recognition of mammalian ACE2 predicts the host range and an optimized ACE2 for SARS-CoV-2 infection,Biochemical and Biophysical Research Communications,Elsevier,7,TRUE,FALSE,publisher,NA
10.1038/s41569-020-0368-x,2020-03-30,Interaction between RAAS inhibitors and ACE2 in the context of COVID-19,Nature Reviews Cardiology,Springer Nature,4,TRUE,FALSE,publisher,NA
10.1016/j.crad.2020.03.004,2020-03-23,Imaging manifestations and diagnostic value of chest CT of coronavirus disease 2019 (COVID-19) in the Xiaogan area,Clinical Radiology,Elsevier,4,TRUE,FALSE,publisher,NA
10.1038/s41684-020-0526-0,2020-04-06,A Word from OLAW: COVID-19 guidance,Lab Animal,Springer Nature,1,TRUE,FALSE,publisher,NA
10.1016/j.ijid.2020.03.022,2020-03-14,Clinical features and dynamics of viral load in imported and non-imported patients with COVID-19,International Journal of Infectious Diseases,Elsevier,6,TRUE,TRUE,publisher,cc-by-nc-nd
10.1038/s41569-020-0369-9,2020-03-30,Reply to: ‘Interaction between RAAS inhibitors and ACE2 in the context of COVID-19’,Nature Reviews Cardiology,Springer Nature,1,TRUE,FALSE,publisher,NA
10.1016/j.jbspin.2020.03.013,2020-04-19,Old and new antirheumatic drugs for the treatment of COVID-19,Joint Bone Spine,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.jinf.2020.02.011,2020-02-21,Chinese medical personnel against the 2019-nCoV,Journal of Infection,Elsevier,2,TRUE,FALSE,publisher,NA
10.1016/j.jaad.2020.03.036,2020-03-22,COVID-19 can present with a rash and be mistaken for Dengue,Journal of the American Academy of Dermatology,Elsevier,8,TRUE,FALSE,publisher,NA
10.1016/j.fopow.2020.04.016,2020-04-11,TiO2 and the Coronavirus,Focus on Powder Coatings,Elsevier,0,TRUE,FALSE,publisher,NA
10.1007/s11427-020-1690-y,2020-04-03,"The brain, another potential target organ, needs early protection from SARS-CoV-2 neuroinvasion",Science China Life Sciences,Springer Nature,1,TRUE,FALSE,publisher,NA
10.1002/whe.20848,2020-04-21,Keep Your Community Safe While COVID‐19 Spreads Globally,Women in Higher Education,Wiley,0,TRUE,FALSE,publisher,NA
10.1002/jmv.25701,2020-02-06,Transmission dynamics and evolutionary history of 2019‐nCoV,Journal of Medical Virology,Wiley,10,TRUE,FALSE,publisher,NA
10.1002/jmv.25702,2020-02-07,Evolving status of the 2019 novel coronavirus infection: Proposal of conventional serologic assays for disease diagnosis and infection monitoring,Journal of Medical Virology,Wiley,9,TRUE,FALSE,publisher,NA
10.3201/eid2605.200198,2020-02-24,"Potential Presymptomatic Transmission of SARS-CoV-2, Zhejiang Province, China, 2020 - Volume 26, Number 5—May 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),32,TRUE,TRUE,publisher,NA
10.1016/j.ijid.2020.04.029,2020-04-17,COVID-19 travel restrictions and the International Health Regulations – call for an open debate on easing of travel restrictions,International Journal of Infectious Diseases,Elsevier,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/s2352-4642(20)30095-x,2020-04-06,School closure and management practices during coronavirus outbreaks including COVID-19: a rapid systematic review,The Lancet Child & Adolescent Health,Elsevier,3,TRUE,FALSE,publisher,NA
10.1016/j.dsx.2020.03.012,2020-03-25,"Contentious Issues and Evolving Concepts in the Clinical Presentation and Management of Patients with COVID-19 Infectionwith Reference to Use of Therapeutic and Other Drugs used in Co-morbid Diseases (Hypertension, Diabetes etc)",Diabetes & Metabolic Syndrome Clinical Research & Reviews,Elsevier,3,TRUE,FALSE,repository,NA
10.1016/j.puhe.2020.03.007,2020-03-30,How to improve adherence with quarantine: Rapid review of the evidence,Public Health,Elsevier,0,TRUE,FALSE,publisher,cc-by-nc-nd
10.1002/pbc.28248,2020-03-09,Clinical strategies for treating pediatric cancer during the outbreak of 2019 novel coronavirus infection,Pediatric Blood & Cancer,Wiley,4,TRUE,FALSE,publisher,NA
10.1016/j.clim.2020.108413,2020-04-08,COVID-19 in a patient with long-term use of glucocorticoids: A study of a familial cluster,Clinical Immunology,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.fopow.2020.04.004,2020-04-11,"PPG Donating 80,000 Masks to Support Coronavirus Relief Efforts",Focus on Powder Coatings,Elsevier,0,TRUE,FALSE,publisher,NA
10.1056/cat.20.0106,2020-04-15,Looking to the Future to Prepare for Covid-19’s Second Wave,NEJM catalyst,Massachusetts Medical Society,0,FALSE,FALSE,NA,NA
10.1016/j.dsx.2020.03.011,2020-03-26,Chloroquine and hydroxychloroquine in the treatment of COVID-19 with or without diabetes: A systematic search and a narrative review with a special reference to India and other developing countries,Diabetes & Metabolic Syndrome Clinical Research & Reviews,Elsevier,6,TRUE,FALSE,publisher,NA
10.1016/j.vetmic.2020.108693,2020-04-14,Novel human coronavirus (SARS-CoV-2): a lesson from animal coronaviruses,Veterinary Microbiology,Elsevier,1,TRUE,FALSE,publisher,cc-by-nc-nd
10.1038/s41580-020-0242-z,2020-04-02,Mechano-genomic regulation of coronaviruses and its interplay with ageing,Nature Reviews Molecular Cell Biology,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1007/s00296-020-04570-z,2020-03-30,Coronavirus disease 2019 (COVID-19) and anti-rheumatic drugs,Rheumatology International,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1016/j.kint.2020.03.001,2020-03-07,The Novel Coronavirus 2019 Epidemic and Kidneys,Kidney International,Elsevier,15,TRUE,FALSE,publisher,NA
10.1016/j.jinf.2020.02.031,2020-03-09,Public health might be endangered by possible prolonged discharge of SARS-CoV-2 in stool,Journal of Infection,Elsevier,5,TRUE,FALSE,publisher,NA
10.1016/j.ctro.2020.03.009,2020-03-24,COVID-19: Global Radiation Oncology’s Targeted Response for Pandemic Preparedness,Clinical and Translational Radiation Oncology,Elsevier,10,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/j.jinf.2020.02.020,2020-02-28,Novel coronavirus disease (Covid-19): the first two patients in the UK with person to person transmission,Journal of Infection,Elsevier,6,TRUE,FALSE,publisher,NA
10.1037/tra0000592,2020-04-09,Traumatic Stress in the Age of COVID-19: A Call to Close Critical Gaps and Adapt to New Realities,Psychological Trauma Theory Research Practice and Policy,American Psychological Association (APA),0,FALSE,FALSE,NA,NA
10.1016/j.ejrad.2020.108961,2020-03-25,Diagnosis of the Coronavirus disease (COVID-19): rRT-PCR or CT?,European Journal of Radiology,Elsevier,3,TRUE,FALSE,repository,NA
10.1002/jmv.25708,2020-02-14,Does SARS‐CoV‐2 has a longer incubation period than SARS and MERS?,Journal of Medical Virology,Wiley,9,TRUE,FALSE,publisher,NA
10.1016/j.clim.2020.108408,2020-04-01,Potential effect of blood purification therapy in reducing cytokine storm as a late complication of severe COVID-19,Clinical Immunology,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.acra.2020.03.023,2020-04-07,Analysis of Characteristics in Death Patients with COVID-19 Pneumonia without Underlying Diseases,Academic Radiology,Elsevier,0,TRUE,FALSE,publisher,NA
10.1111/aogs.13851,2020-04-09,A global recommendation for restrictive provision of fertility treatments during the COVID‐19 pandemic,Acta Obstetricia Et Gynecologica Scandinavica,Wiley,0,TRUE,FALSE,publisher,NA
10.1016/j.fopow.2020.04.003,2020-04-11,Asian Paints Commits Rs.35 Crores Towards COVID-19 Relief,Focus on Powder Coatings,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.crad.2020.03.002,2020-03-19,The characteristics and clinical value of chest CT images of novel coronavirus pneumonia,Clinical Radiology,Elsevier,1,TRUE,FALSE,publisher,cc-by-nc-nd
10.1016/j.ijid.2020.02.024,2020-02-21,"Comments on ""Preliminary estimation of the basic reproduction number of novel Coronavirus (2019-nCoV) in China, from 2019 to 2020: A data-driven Analysis in the early phase of the outbreak""",International Journal of Infectious Diseases,Elsevier,1,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/j.jns.2020.116824,2020-04-08,Neurotropism of SARS-CoV 2: Mechanisms and manifestations,Journal of the Neurological Sciences,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.ijheh.2020.113490,2020-02-21,First respiratory transmitted food borne outbreak?,International Journal of Hygiene and Environmental Health,Elsevier,4,TRUE,FALSE,repository,NA
10.1016/s2468-1253(20)30083-2,2020-03-20,Prolonged presence of SARS-CoV-2 viral RNA in faecal samples,The Lancet Gastroenterology & Hepatology,Elsevier,30,TRUE,FALSE,publisher,NA
10.1016/j.clim.2020.108393,2020-03-25,The use of anti-inflammatory drugs in the treatment of people with severe coronavirus disease 2019 (COVID-19): The experience of clinical immunologists from China,Clinical Immunology,Elsevier,14,TRUE,FALSE,publisher,NA
10.1111/apt.15731,2020-03-29,Review article: gastrointestinal features in COVID‐19 and the possibility of faecal transmission,Alimentary Pharmacology & Therapeutics,Wiley,3,TRUE,FALSE,publisher,NA
10.1111/iej.13291,2020-04-11,"COVID‐19: its impact on dental schools in Italy, clinical problems in endodontic therapy and general considerations",International Endodontic Journal,Wiley,0,TRUE,FALSE,publisher,NA
10.1016/j.nmni.2020.100669,2020-03-27,COVID 19 and Intra cerebral hemorrhage: Causative or Coincidental,New Microbes and New Infections,Elsevier,1,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/j.nmni.2020.100673,2020-04-04,"Mutated COVID-19, May Foretells Mankind in a Great Risk in the Future",New Microbes and New Infections,Elsevier,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/j.ctcp.2020.101132,2020-03-06,Effects of progressive muscle relaxation on anxiety and sleep quality in patients with COVID-19,Complementary Therapies in Clinical Practice,Elsevier,2,TRUE,FALSE,publisher,cc-by-nc-nd
10.1007/s10916-020-01562-1,2020-03-18,AI-Driven Tools for Coronavirus Outbreak: Need of Active Learning and Cross-Population Train/Test Models on Multitudinal/Multimodal Data,Journal of Medical Systems,Springer Nature,2,TRUE,FALSE,publisher,NA
10.1016/j.ctcp.2020.101165,2020-04-01,Traditional Chinese Medicine treatment of COVID-19,Complementary Therapies in Clinical Practice,Elsevier,0,TRUE,FALSE,publisher,NA
10.1038/s41571-020-0365-3,2020-04-06,Managing cancer during a pandemic,Nature Reviews Clinical Oncology,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1016/j.ejrad.2020.108972,2020-03-24,High-resolution computed tomography manifestations of COVID-19 infections in patients of different ages,European Journal of Radiology,Elsevier,2,TRUE,FALSE,publisher,NA
10.1097/01.tpm.0000661940.76257.be,2020-04-13,Pain Management Under COVID-19,Topics in Pain Management,Wolters Kluwer,0,TRUE,FALSE,publisher,NA
10.1016/j.ijid.2020.03.058,2020-04-04,Extracorporeal membrane oxygenation (ECMO): does it have a role in the treatment of severe COVID-19?,International Journal of Infectious Diseases,Elsevier,1,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/j.puhe.2020.04.010,2020-04-15,"COVID-19: immense necessity and challenges in meeting the needs of minorities, especially asylum seekers and undocumented migrants",Public Health,Elsevier,0,TRUE,FALSE,repository,NA
10.1097/rli.0000000000000670,2020-02-24,Chest CT Findings in Patients With Coronavirus Disease 2019 and Its Relationship With Clinical Features.,Investigative Radiology,Wolters Kluwer,44,TRUE,FALSE,publisher,NA
10.1007/s11427-020-1661-4,2020-03-07,"Clinical characteristics of 24 asymptomatic infections with COVID-19 screened among close contacts in Nanjing, China",Science China Life Sciences,Springer Nature,48,TRUE,FALSE,publisher,NA
10.1016/j.psychres.2020.112921,2020-03-16,Prevalence and predictors of PTSS during COVID-19 Outbreak in China Hardest-hit Areas: Gender differences matter,Psychiatry Research,Elsevier,6,TRUE,FALSE,publisher,NA
10.2214/ajr.20.23035,2020-03-24,CT Findings of Coronavirus Disease (COVID-19) Severe Pneumonia.,American Journal of Roentgenology,American Roentgen Ray Society,1,FALSE,FALSE,NA,NA
10.1016/j.jclinepi.2020.04.001,2020-04-23,Methodological challenges in studying the COVID-19 pandemic crisis,Journal of Clinical Epidemiology,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.cct.2020.105997,2020-04-06,Does the COVID-19 outbreak identify a broader need for an urgent transformation of cancer clinical trials research?,Contemporary Clinical Trials,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.apgeog.2020.102202,2020-04-08,Rapid surveillance of COVID-19 in the United States using a prospective space-time scan statistic: Detecting and evaluating emerging clusters,Applied Geography,Elsevier,0,TRUE,FALSE,publisher,cc-by
10.1007/s11377-020-00446-7,2020-04-24,COVID-19 Pandemie und Gastroenterologie: Update,Der Gastroenterologe,NA,0,TRUE,FALSE,publisher,NA
10.1016/j.puhe.2020.03.005,2020-04-24,"Non-pharmaceutical intervention strategies for outbreak of COVID-19 in Hangzhou, China",Public Health,NA,0,TRUE,FALSE,publisher,NA
10.1007/s00259-020-04720-2,2020-02-14,Imaging features of 2019 novel coronavirus pneumonia,European Journal of Nuclear Medicine and Molecular Imaging,Springer Nature,6,TRUE,FALSE,publisher,NA
10.1002/nsr.30599,2020-04-21,Working from home? Follow these tips for successful remote work,Recruiting & Retaining Adult Learners,Wiley,0,TRUE,FALSE,publisher,NA
10.1038/s41418-020-0530-3,2020-03-23,COVID-19 infection: the perspectives on immune responses,Cell Death & Differentiation,Springer Nature,12,TRUE,FALSE,publisher,NA
10.1016/j.ijid.2020.03.004,2020-03-12,The SARS-CoV-2 outbreak: what we know,International Journal of Infectious Diseases,Elsevier,13,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/j.bja.2020.02.008,2020-02-27,Outbreak of a new coronavirus: what anaesthetists should know,British Journal of Anaesthesia,Elsevier,33,TRUE,FALSE,publisher,NA
10.1016/j.bbih.2020.100073,2020-04-19,Medically unexplained symptoms in the times of Covid-19 pandemic: a case-report,Brain Behavior & Immunity - Health,Elsevier,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.1097/mcp.0000000000000676,2020-03-05,Editorial: The explosive epidemic outbreak of novel coronavirus disease 2019 (COVID-19) and the persistent threat of respiratory tract infectious diseases to global health security.,Current Opinion in Pulmonary Medicine,Wolters Kluwer,1,TRUE,FALSE,repository,NA
10.1016/j.buildenv.2020.106827,2020-03-23,Facial mask: A necessity to beat COVID-19,Building and Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1002/ppul.24748,2020-04-03,Lessons unfolding from pediatric cases of COVID‐19 disease caused by SARS‐CoV‐2 infection,Pediatric Pulmonology,Wiley,0,TRUE,FALSE,publisher,NA
10.1016/j.ijnurstu.2020.103567,2020-03-13,Policies on the use of Respiratory Protection for Hospital Health Workers to Protect from Coronavirus Disease (COVID-19),International Journal of Nursing Studies,Elsevier,1,TRUE,FALSE,publisher,NA
10.1002/ppul.24734,2020-03-18,Insight into COVID‐2019 for pediatricians,Pediatric Pulmonology,Wiley,2,TRUE,FALSE,publisher,NA
10.1016/j.antiviral.2020.104762,2020-03-06,Of chloroquine and COVID-19,Antiviral Research,Elsevier,35,TRUE,FALSE,publisher,NA
10.1148/radiol.2020200702,2020-03-06,Patients with RT-PCR Confirmed COVID-19 and Normal Chest CT,Radiology,Radiological Society of North America (RSNA),9,TRUE,FALSE,publisher,NA
10.1136/ejhpharm-2020-002278,2020-03-19,The healthcare and pharmaceutical vulnerability emerging from the new Coronavirus outbreak,European Journal of Hospital Pharmacy,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/ejhpharm-2020-002306,2020-04-23,EAHP launches COVID-19 resource centre for hospital pharmacists,European Journal of Hospital Pharmacy,BMJ,0,TRUE,FALSE,publisher,NA
10.1016/j.rhum.2020.03.009,2020-04-24,Pistes urgentes dans le traitement de l’infection par le COVID-19 : cibler l’inflammation en aval pour prévenir un syndrome catastrophique,Revue du Rhumatisme,NA,0,TRUE,FALSE,publisher,NA
10.1111/jocn.15231,2020-03-09,"COVID‐19: Emerging compassion, courage and resilience in the face of misinformation and adversity",Journal of Clinical Nursing,Wiley,1,TRUE,FALSE,publisher,NA
10.1038/s41372-020-0665-6,2020-04-10,Perinatal aspects on the covid-19 pandemic: a practical resource for perinatal–neonatal specialists,Journal of Perinatology,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1016/j.nmni.2020.100680,2020-04-14,Review on the global epidemiological situation and the efficacy of chloroquine and hydroxychloroquine for the treatment of COVID-19,New Microbes and New Infections,Elsevier,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.1002/jmv.25706,2020-02-12,Economic impacts of Wuhan 2019‐nCoV on China and the world,Journal of Medical Virology,Wiley,14,TRUE,FALSE,publisher,NA
10.1111/1751-7915.13557,2020-03-07,The Novel Coronavirus – A Snapshot of Current Knowledge,Microbial Biotechnology,Wiley,5,TRUE,TRUE,publisher,cc-by
10.1038/s41684-020-0533-1,2020-04-15,COVID-19 Q&A: A fish facility down to its core,Lab Animal,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1016/j.annonc.2020.03.286,2020-03-19,Managing COVID-19 in the oncology clinic and avoiding the distraction effect,Annals of Oncology,Elsevier,12,TRUE,FALSE,publisher,NA
10.1016/j.resuscitation.2020.03.019,2020-04-04,The other side of novel coronavirus outbreak: fear of performing cardiopulmonary resuscitation,Resuscitation,Elsevier,0,TRUE,FALSE,publisher,NA
