source,doi,posted_date,covid_preprint,score,tweets,blogs,news,wikipedia
bioRxiv,10.1101/2020.01.16.908731,2020-01-17,FALSE,9.2,13,0,0,0
bioRxiv,10.1101/2020.01.16.909978,2020-01-17,FALSE,6.45,11,0,0,0
bioRxiv,10.1101/2020.01.16.909614,2020-01-17,FALSE,3.7,6,0,0,0
bioRxiv,10.1101/2020.01.17.910299,2020-01-17,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.17.909648,2020-01-17,FALSE,6.9,10,0,0,0
bioRxiv,10.1101/2020.01.16.909077,2020-01-17,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.16.908723,2020-01-17,FALSE,3.25,6,0,0,0
bioRxiv,10.1101/2020.01.09.899237,2020-01-09,FALSE,4,11,0,0,0
bioRxiv,10.1101/2020.01.16.909598,2020-01-17,FALSE,2.5,7,0,0,0
bioRxiv,10.1101/2020.01.17.909937,2020-01-17,FALSE,23.634,23,1,0,0
bioRxiv,10.1101/2020.01.17.910679,2020-01-17,FALSE,41.9,74,0,0,0
bioRxiv,10.1101/2020.01.10.893099,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.17.910406,2020-01-18,FALSE,7.434,1,1,0,0
bioRxiv,10.1101/2020.01.17.910240,2020-01-17,FALSE,2.6,5,0,0,0
medRxiv,10.1101/2020.01.17.19015107,2020-01-20,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.16.20016394,2020-01-20,FALSE,4.95,7,0,0,0
medRxiv,10.1101/2020.01.15.20017350,2020-01-20,FALSE,0.75,2,0,0,0
medRxiv,10.1101/2020.01.13.19015891,2020-01-20,FALSE,5.1,13,0,0,0
medRxiv,10.1101/2020.01.08.20016899,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.16.909697,2020-01-17,FALSE,2.1,3,0,0,0
bioRxiv,10.1101/2020.01.16.908913,2020-01-17,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.16.910000,2020-01-17,FALSE,1.6,4,0,0,0
bioRxiv,10.1101/2020.01.17.910315,2020-01-17,FALSE,11.25,25,0,0,0
bioRxiv,10.1101/2020.01.13.904771,2020-01-14,FALSE,9.75,17,0,0,0
bioRxiv,10.1101/2020.01.16.909481,2020-01-17,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.17.910026,2020-01-17,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.01.11.901819,2020-01-17,FALSE,1.25,3,0,0,0
bioRxiv,10.1101/2020.01.17.909895,2020-01-17,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.01.17.910034,2020-01-17,FALSE,12.15,19,0,0,0
bioRxiv,10.1101/2020.01.16.909507,2020-01-17,FALSE,7.85,12,0,0,0
bioRxiv,10.1101/2020.01.16.909192,2020-01-18,FALSE,7.434,1,1,0,0
bioRxiv,10.1101/2020.01.17.908905,2020-01-17,FALSE,11.05,19,0,0,0
bioRxiv,10.1101/2020.01.17.906909,2020-01-17,FALSE,15.35,23,0,0,0
bioRxiv,10.1101/2020.01.13.903591,2020-01-17,FALSE,2.75,5,0,0,0
bioRxiv,10.1101/2020.01.17.910133,2020-01-17,FALSE,5.45,7,0,0,0
bioRxiv,10.1101/2020.01.17.907717,2020-01-17,FALSE,4.75,9,0,0,0
bioRxiv,10.1101/2020.01.17.910182,2020-01-17,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.01.17.910497,2020-01-18,FALSE,57.15,106,0,0,0
bioRxiv,10.1101/2020.01.16.909143,2020-01-17,FALSE,7.3,15,0,0,0
bioRxiv,10.1101/2020.01.16.909911,2020-01-17,FALSE,1.85,5,0,0,0
bioRxiv,10.1101/2020.01.16.909176,2020-01-17,FALSE,3.1,6,0,0,0
bioRxiv,10.1101/2020.01.16.909135,2020-01-17,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.16.909150,2020-01-17,FALSE,13.75,22,0,0,0
bioRxiv,10.1101/2020.01.17.910190,2020-01-17,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.16.909564,2020-01-17,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.01.16.909374,2020-01-17,FALSE,9.1,13,0,0,0
bioRxiv,10.1101/2020.01.16.902445,2020-01-17,FALSE,12.8,22,0,0,0
bioRxiv,10.1101/2020.01.16.909580,2020-01-17,FALSE,2.35,4,0,0,0
bioRxiv,10.1101/2020.01.16.908962,2020-01-17,FALSE,8.05,18,0,0,0
bioRxiv,10.1101/2020.01.16.909093,2020-01-17,FALSE,3.25,7,0,0,0
bioRxiv,10.1101/2020.01.16.908939,2020-01-17,FALSE,1.85,5,0,0,0
bioRxiv,10.1101/2020.01.16.909523,2020-01-17,FALSE,1.85,4,0,0,0
bioRxiv,10.1101/2020.01.10.901553,2020-01-18,FALSE,22.5,41,0,0,0
bioRxiv,10.1101/2020.01.16.908996,2020-01-17,FALSE,13.15,24,0,0,0
bioRxiv,10.1101/2020.01.16.908665,2020-01-17,FALSE,10.85,20,0,0,0
bioRxiv,10.1101/2020.01.16.909705,2020-01-17,FALSE,9.35,14,0,0,0
bioRxiv,10.1101/2020.01.17.910109,2020-01-17,FALSE,5.2,11,0,0,0
bioRxiv,10.1101/2020.01.17.910141,2020-01-17,FALSE,7.434,1,1,0,0
bioRxiv,10.1101/2020.01.17.910075,2020-01-17,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.01.16.909473,2020-01-17,FALSE,42.6,73,0,0,0
bioRxiv,10.1101/2020.01.16.899021,2020-01-17,FALSE,7.05,12,0,0,0
bioRxiv,10.1101/2020.01.16.908889,2020-01-17,FALSE,12.1,27,0,0,0
medRxiv,10.1101/2020.01.17.20017202,2020-01-20,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.01.16.909549,2020-01-17,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.16.909085,2020-01-17,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.17.910232,2020-01-17,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.17.909796,2020-01-17,FALSE,90.2,153,0,0,0
bioRxiv,10.1101/2020.01.17.910562,2020-01-18,FALSE,87.914,124,2,0,0
bioRxiv,10.1101/2020.01.16.909325,2020-01-17,FALSE,2,5,0,0,0
bioRxiv,10.1101/2020.01.16.909952,2020-01-17,FALSE,2,5,0,0,0
bioRxiv,10.1101/2020.01.16.908988,2020-01-17,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.17.908970,2020-01-17,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.16.909234,2020-01-17,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.16.908921,2020-01-17,FALSE,15.75,25,0,0,0
bioRxiv,10.1101/2020.01.16.909606,2020-01-17,FALSE,28.5,52,0,0,0
bioRxiv,10.1101/2020.01.17.910794,2020-01-17,FALSE,24.534,31,1,0,0
bioRxiv,10.1101/2020.01.17.910513,2020-01-18,FALSE,23.33,30,1,0,0
bioRxiv,10.1101/2020.01.17.909853,2020-01-17,FALSE,36,61,0,0,0
bioRxiv,10.1101/2020.01.16.909986,2020-01-17,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.01.17.910695,2020-01-18,FALSE,25,42,0,0,0
bioRxiv,10.1101/2020.01.17.910778,2020-01-18,FALSE,29.1,50,0,0,0
medRxiv,10.1101/2020.01.17.20017475,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.17.910059,2020-01-17,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.17.910091,2020-01-17,FALSE,25.7,36,0,0,0
bioRxiv,10.1101/2020.01.17.910042,2020-01-17,FALSE,1.75,4,0,0,0
medRxiv,10.1101/2020.01.15.20017657,2020-01-21,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.16.908319,2020-01-17,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.16.908749,2020-01-17,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.01.15.20017749,2020-01-21,FALSE,1.25,3,0,0,0
bioRxiv,10.1101/2020.01.17.909663,2020-01-17,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.01.16.907667,2020-01-17,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.01.15.20017665,2020-01-21,FALSE,16.5,24,0,0,0
medRxiv,10.1101/2020.01.15.20017731,2020-01-21,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.16.909333,2020-01-17,FALSE,2.75,7,0,0,0
bioRxiv,10.1101/2020.01.18.910448,2020-01-18,FALSE,13.05,22,0,0,0
bioRxiv,10.1101/2020.01.04.894907,2020-01-06,FALSE,49.4,90,0,0,0
bioRxiv,10.1101/2020.01.17.910687,2020-01-18,FALSE,9.3,17,0,0,0
bioRxiv,10.1101/2020.01.18.908251,2020-01-18,FALSE,18.2,30,0,0,0
bioRxiv,10.1101/2020.01.19.911677,2020-01-19,FALSE,1.25,3,0,0,0
bioRxiv,10.1101/2020.01.17.910877,2020-01-18,FALSE,4,7,0,0,0
bioRxiv,10.1101/2020.01.17.911032,2020-01-18,FALSE,25.4,44,0,0,0
bioRxiv,10.1101/2020.01.17.910521,2020-01-18,FALSE,28.13,43,1,0,0
bioRxiv,10.1101/2020.01.17.911040,2020-01-18,FALSE,11.184,10,1,0,0
bioRxiv,10.1101/2020.01.17.910208,2020-01-17,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.18.911123,2020-01-18,FALSE,1.5,6,0,0,0
bioRxiv,10.1101/2020.01.17.910984,2020-01-18,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.17.910950,2020-01-18,FALSE,1.75,5,0,0,0
bioRxiv,10.1101/2020.01.18.911172,2020-01-18,FALSE,3.1,8,0,0,0
bioRxiv,10.1101/2020.01.18.911347,2020-01-18,FALSE,2.85,5,0,0,0
bioRxiv,10.1101/2020.01.19.911685,2020-01-19,FALSE,12.284,12,1,0,0
bioRxiv,10.1101/2020.01.19.911784,2020-01-19,FALSE,18.75,29,0,0,0
bioRxiv,10.1101/2020.01.18.911131,2020-01-18,FALSE,15.734,17,1,0,0
bioRxiv,10.1101/2020.01.17.911016,2020-01-18,FALSE,35.4,65,0,0,0
medRxiv,10.1101/2020.01.10.20017004,2020-01-21,FALSE,9.35,13,0,0,0
bioRxiv,10.1101/2020.01.17.909804,2020-01-19,FALSE,17.7,33,0,0,0
bioRxiv,10.1101/2020.01.18.911438,2020-01-19,FALSE,7.8,15,0,0,0
bioRxiv,10.1101/2020.01.19.911800,2020-01-19,FALSE,3,5,0,0,0
bioRxiv,10.1101/2020.01.08.897728,2020-01-09,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.17.910968,2020-01-18,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.07.897694,2020-01-07,FALSE,22.634,24,1,0,0
bioRxiv,10.1101/2020.01.19.911776,2020-01-19,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.19.911610,2020-01-19,FALSE,3.6,9,0,0,0
bioRxiv,10.1101/2020.01.19.911818,2020-01-19,FALSE,12.83,13,1,0,0
bioRxiv,10.1101/2020.01.19.911594,2020-01-19,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.19.911503,2020-01-19,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.17.910786,2020-01-18,FALSE,5.6,10,0,0,0
bioRxiv,10.1101/2020.01.17.911065,2020-01-18,FALSE,3.85,7,0,0,0
bioRxiv,10.1101/2020.01.18.911362,2020-01-19,FALSE,109.034,175,1,0,0
bioRxiv,10.1101/2020.01.18.911230,2020-01-18,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.16.907998,2020-01-17,FALSE,20.85,33,0,0,0
bioRxiv,10.1101/2020.01.18.911263,2020-01-18,FALSE,13.25,28,0,0,0
bioRxiv,10.1101/2020.01.17.910893,2020-01-18,FALSE,17.25,33,0,0,0
bioRxiv,10.1101/2020.01.18.908624,2020-01-19,FALSE,9.68,7,1,0,0
bioRxiv,10.1101/2020.01.18.911073,2020-01-18,FALSE,60.95,100,0,0,0
bioRxiv,10.1101/2020.01.18.911297,2020-01-18,FALSE,6.1,13,0,0,0
bioRxiv,10.1101/2020.01.11.902817,2020-01-13,FALSE,7.8,14,0,0,0
bioRxiv,10.1101/2020.01.08.897538,2020-01-09,FALSE,7.3,15,0,0,0
bioRxiv,10.1101/2020.01.18.911388,2020-01-19,FALSE,8,13,0,0,0
bioRxiv,10.1101/2020.01.19.911867,2020-01-19,FALSE,2.25,6,0,0,0
bioRxiv,10.1101/2020.01.18.907741,2020-01-18,FALSE,3.5,7,0,0,0
bioRxiv,10.1101/2020.01.19.911644,2020-01-19,FALSE,9.95,23,0,0,0
bioRxiv,10.1101/2020.01.18.911255,2020-01-18,FALSE,12.7,27,0,0,0
bioRxiv,10.1101/2020.01.17.910224,2020-01-17,FALSE,9.384,4,1,0,0
bioRxiv,10.1101/2020.01.16.908764,2020-01-17,FALSE,4.2,10,0,0,0
bioRxiv,10.1101/2020.01.19.911404,2020-01-19,FALSE,5.45,10,0,0,0
bioRxiv,10.1101/2020.01.18.911271,2020-01-18,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.18.909416,2020-01-18,FALSE,10.284,7,1,0,0
bioRxiv,10.1101/2020.01.17.910760,2020-01-18,FALSE,8.684,6,1,0,0
bioRxiv,10.1101/2020.01.17.910547,2020-01-18,FALSE,13.55,31,0,0,0
bioRxiv,10.1101/2020.01.17.910802,2020-01-18,FALSE,6.7,12,0,0,0
bioRxiv,10.1101/2020.01.04.893156,2020-01-05,FALSE,6.95,16,0,0,0
bioRxiv,10.1101/2020.01.18.910356,2020-01-20,FALSE,14.934,12,1,0,0
bioRxiv,10.1101/2020.01.18.911487,2020-01-19,FALSE,7.8,14,0,0,0
bioRxiv,10.1101/2020.01.19.911990,2020-01-20,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.19.912048,2020-01-20,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.01.17.910596,2020-01-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.20.912675,2020-01-20,FALSE,3.1,7,0,0,0
bioRxiv,10.1101/2020.01.20.909028,2020-01-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.20.912113,2020-01-20,FALSE,61.55,108,0,0,0
bioRxiv,10.1101/2020.01.20.912196,2020-01-20,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.01.20.912592,2020-01-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.896233,2020-01-20,FALSE,6.4,11,0,0,0
bioRxiv,10.1101/2020.01.19.911958,2020-01-20,FALSE,10.284,7,1,0,0
bioRxiv,10.1101/2020.01.20.911842,2020-01-20,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.20.912170,2020-01-20,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.19.911446,2020-01-20,FALSE,11.75,21,0,0,0
bioRxiv,10.1101/2020.01.20.912303,2020-01-20,FALSE,5,7,0,0,0
bioRxiv,10.1101/2020.01.20.912782,2020-01-20,FALSE,16.95,29,0,0,0
bioRxiv,10.1101/2020.01.19.911933,2020-01-20,FALSE,13.2,19,0,0,1
bioRxiv,10.1101/2020.01.20.911792,2020-01-20,FALSE,6.45,13,0,0,0
bioRxiv,10.1101/2020.01.20.912535,2020-01-20,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.01.20.912642,2020-01-20,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.01.19.911917,2020-01-20,FALSE,2.35,4,0,0,0
bioRxiv,10.1101/2020.01.19.910976,2020-01-20,FALSE,27.25,50,0,0,0
bioRxiv,10.1101/2020.01.14.904847,2020-01-20,FALSE,6.8,10,0,0,0
bioRxiv,10.1101/2020.01.17.911081,2020-01-20,FALSE,3.75,8,0,0,0
bioRxiv,10.1101/2020.01.03.894154,2020-01-03,FALSE,20,44,0,0,0
bioRxiv,10.1101/2020.01.20.912659,2020-01-20,FALSE,9.184,6,1,0,0
bioRxiv,10.1101/2020.01.20.912832,2020-01-20,FALSE,4.95,10,0,0,0
bioRxiv,10.1101/2020.01.17.911057,2020-01-18,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.01.16.899211,2020-01-16,FALSE,2.5,7,0,0,0
bioRxiv,10.1101/2020.01.13.904110,2020-01-13,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.17.910851,2020-01-18,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.17.910174,2020-01-17,FALSE,16.18,21,1,0,0
bioRxiv,10.1101/2020.01.17.909929,2020-01-17,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.14.904599,2020-01-15,FALSE,26.05,48,0,0,0
bioRxiv,10.1101/2020.01.20.912444,2020-01-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.910539,2020-01-20,FALSE,24.2,44,0,0,0
bioRxiv,10.1101/2020.01.18.910323,2020-01-18,FALSE,30.4,56,0,0,0
bioRxiv,10.1101/2020.01.20.912402,2020-01-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.912261,2020-01-20,FALSE,9.5,18,0,0,0
bioRxiv,10.1101/2020.01.20.912220,2020-01-20,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.20.912352,2020-01-20,FALSE,8.05,16,0,0,0
bioRxiv,10.1101/2020.01.19.911891,2020-01-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.910927,2020-01-21,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.18.910554,2020-01-18,FALSE,9.65,14,0,0,0
bioRxiv,10.1101/2020.01.20.912725,2020-01-20,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.20.912915,2020-01-20,FALSE,2.75,6,0,0,0
bioRxiv,10.1101/2020.01.20.912386,2020-01-20,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.20.912527,2020-01-20,FALSE,6.05,12,0,0,0
bioRxiv,10.1101/2020.01.20.912477,2020-01-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.912451,2020-01-20,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.01.20.912162,2020-01-20,FALSE,1,1,0,0,0
bioRxiv,10.1101/2020.01.20.911834,2020-01-20,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.01.20.912030,2020-01-20,FALSE,18.7,37,0,0,0
bioRxiv,10.1101/2020.01.20.912436,2020-01-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.912584,2020-01-20,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.19.912014,2020-01-20,FALSE,12.25,23,0,0,0
bioRxiv,10.1101/2020.01.20.912840,2020-01-20,FALSE,21.2,36,0,0,0
bioRxiv,10.1101/2020.01.18.911461,2020-01-19,FALSE,9.33,8,1,0,0
bioRxiv,10.1101/2020.01.20.912568,2020-01-20,FALSE,17,25,0,0,0
bioRxiv,10.1101/2020.01.20.912931,2020-01-20,FALSE,6.3,13,0,0,0
bioRxiv,10.1101/2020.01.17.911107,2020-01-20,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.01.20.912394,2020-01-20,FALSE,2.25,5,0,0,0
bioRxiv,10.1101/2020.01.20.912410,2020-01-20,FALSE,7.8,14,0,0,0
bioRxiv,10.1101/2020.01.20.912253,2020-01-20,FALSE,10.184,8,1,0,0
bioRxiv,10.1101/2020.01.20.912105,2020-01-21,FALSE,25.8,11,0,2,0
bioRxiv,10.1101/2020.01.20.906701,2020-01-20,FALSE,2.35,6,0,0,0
bioRxiv,10.1101/2020.01.20.911826,2020-01-20,FALSE,35.934,50,1,0,0
bioRxiv,10.1101/2020.01.20.912758,2020-01-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.19.911149,2020-01-20,FALSE,1.5,6,0,0,0
bioRxiv,10.1101/2020.01.19.912055,2020-01-20,FALSE,1.85,5,0,0,0
bioRxiv,10.1101/2020.01.19.911941,2020-01-20,FALSE,3.25,7,0,0,0
bioRxiv,10.1101/2020.01.20.912519,2020-01-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.890327,2020-01-20,FALSE,3.6,9,0,0,0
bioRxiv,10.1101/2020.01.20.912576,2020-01-20,FALSE,11.65,21,0,0,0
bioRxiv,10.1101/2020.01.20.912550,2020-01-20,FALSE,14.65,27,0,0,0
bioRxiv,10.1101/2020.01.20.910752,2020-01-20,FALSE,3.5,6,0,0,0
bioRxiv,10.1101/2020.01.17.911099,2020-01-20,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.20.913020,2020-01-20,FALSE,32.55,56,0,0,0
bioRxiv,10.1101/2020.01.20.912493,2020-01-20,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.20.910588,2020-01-20,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.20.912485,2020-01-20,FALSE,9.08,7,1,0,0
bioRxiv,10.1101/2020.01.20.912501,2020-01-20,FALSE,16.95,32,0,0,0
bioRxiv,10.1101/2020.01.08.899476,2020-01-09,FALSE,7.58,2,1,0,0
bioRxiv,10.1101/2020.01.14.906479,2020-01-14,FALSE,2,5,0,0,0
bioRxiv,10.1101/2020.01.20.912212,2020-01-20,FALSE,2.25,5,0,0,0
bioRxiv,10.1101/2020.01.20.913046,2020-01-21,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.19.911313,2020-01-19,FALSE,38,49,0,1,0
bioRxiv,10.1101/2020.01.20.913012,2020-01-21,FALSE,3.95,7,0,0,0
bioRxiv,10.1101/2020.01.20.912964,2020-01-21,FALSE,2,5,0,0,0
bioRxiv,10.1101/2020.01.17.910703,2020-01-21,FALSE,12.18,15,1,0,0
bioRxiv,10.1101/2020.01.20.912063,2020-01-21,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.21.906156,2020-01-21,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.14.906461,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.21.913749,2020-01-21,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.01.20.912139,2020-01-21,FALSE,3.25,8,0,0,0
bioRxiv,10.1101/2020.01.16.910018,2020-01-21,FALSE,4.95,10,0,0,0
bioRxiv,10.1101/2020.01.20.911412,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.21.901744,2020-01-21,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.912956,2020-01-21,FALSE,12.95,19,0,0,0
bioRxiv,10.1101/2020.01.20.912147,2020-01-21,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.21.913483,2020-01-21,FALSE,19.35,31,0,0,0
bioRxiv,10.1101/2020.01.20.911750,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.21.913772,2020-01-21,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.01.20.912949,2020-01-21,FALSE,2.5,8,0,0,0
bioRxiv,10.1101/2020.01.21.913566,2020-01-21,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.21.914176,2020-01-21,FALSE,7.934,3,1,0,0
bioRxiv,10.1101/2020.01.20.913160,2020-01-21,FALSE,23.8,41,0,0,0
bioRxiv,10.1101/2020.01.20.913186,2020-01-21,FALSE,8.55,16,0,0,0
bioRxiv,10.1101/2020.01.20.913038,2020-01-21,FALSE,2,6,0,0,0
bioRxiv,10.1101/2020.01.20.912816,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.15.908285,2020-01-16,FALSE,29.85,62,0,0,0
bioRxiv,10.1101/2020.01.20.913145,2020-01-21,FALSE,2.75,5,0,0,0
bioRxiv,10.1101/2020.01.09.896878,2020-01-10,FALSE,22.15,34,0,0,0
bioRxiv,10.1101/2020.01.20.913392,2020-01-21,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.01.20.912097,2020-01-21,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.21.913467,2020-01-21,FALSE,3.75,6,0,0,0
bioRxiv,10.1101/2020.01.20.913111,2020-01-21,FALSE,2.6,6,0,0,0
bioRxiv,10.1101/2020.01.20.913210,2020-01-21,FALSE,21.95,40,0,0,0
bioRxiv,10.1101/2020.01.21.913681,2020-01-21,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.01.16.909291,2020-01-17,FALSE,41.15,52,0,1,0
bioRxiv,10.1101/2020.01.18.911339,2020-01-18,FALSE,8.2,13,0,0,0
bioRxiv,10.1101/2020.01.20.913335,2020-01-21,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.14.906818,2020-01-21,FALSE,4.3,9,0,0,0
bioRxiv,10.1101/2020.01.18.911354,2020-01-18,FALSE,4.6,8,0,0,0
bioRxiv,10.1101/2020.01.20.913277,2020-01-21,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.16.909465,2020-01-17,FALSE,11.4,20,0,0,0
bioRxiv,10.1101/2020.01.17.909572,2020-01-17,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.08.899062,2020-01-09,FALSE,4.2,7,0,0,0
bioRxiv,10.1101/2020.01.20.912980,2020-01-21,FALSE,2.1,3,0,0,0
bioRxiv,10.1101/2020.01.21.913715,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.20.913343,2020-01-21,FALSE,3.1,6,0,0,0
bioRxiv,10.1101/2020.01.21.913608,2020-01-21,FALSE,5.3,11,0,0,0
bioRxiv,10.1101/2020.01.20.912246,2020-01-21,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.01.20.913194,2020-01-21,FALSE,38.98,65,1,0,0
bioRxiv,10.1101/2020.01.21.913590,2020-01-21,FALSE,2.35,4,0,0,0
bioRxiv,10.1101/2020.01.20.912287,2020-01-21,FALSE,1.85,4,0,0,0
bioRxiv,10.1101/2020.01.21.912428,2020-01-21,FALSE,9.434,6,1,0,0
bioRxiv,10.1101/2020.01.20.913228,2020-01-21,FALSE,7.6,15,0,0,0
bioRxiv,10.1101/2020.01.20.912238,2020-01-21,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.21.914317,2020-01-21,FALSE,5.45,9,0,0,0
bioRxiv,10.1101/2020.01.21.913624,2020-01-21,FALSE,23.6,47,0,0,0
bioRxiv,10.1101/2020.01.21.914036,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.21.913731,2020-01-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.21.912345,2020-01-21,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.21.913558,2020-01-21,FALSE,1.5,5,0,0,0
medRxiv,10.1101/2020.01.09.20017095,2020-01-13,FALSE,4.2,7,0,0,0
medRxiv,10.1101/2020.01.17.20016873,2020-01-23,FALSE,1.25,2,0,0,0
medRxiv,10.1101/2020.01.20.19015404,2020-01-23,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.20.20016766,2020-01-23,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.15.20017541,2020-01-23,FALSE,1.25,2,0,0,0
medRxiv,10.1101/2020.01.20.20017723,2020-01-23,FALSE,0.5,1,0,0,0
bioRxiv,10.1101/2020.01.21.913640,2020-01-21,FALSE,9.08,7,1,0,0
bioRxiv,10.1101/2020.01.14.906313,2020-01-15,FALSE,32.58,56,1,0,0
