source,doi,posted_date,covid_preprint,collection_date,abstract_views,full_text_views,pdf_downloads
bioRxiv,10.1101/2020.01.06.896183,2020-01-07,FALSE,Jan 2020,297,11,63
bioRxiv,10.1101/2020.01.06.896183,2020-01-07,FALSE,Feb 2020,38,19,12
bioRxiv,10.1101/2020.01.06.896183,2020-01-07,FALSE,Mar 2020,47,30,23
bioRxiv,10.1101/2020.01.06.896183,2020-01-07,FALSE,Apr 2020,6,2,0
bioRxiv,10.1101/2020.01.03.894675,2020-01-07,FALSE,Jan 2020,16516,10451,4409
bioRxiv,10.1101/2020.01.03.894675,2020-01-07,FALSE,Feb 2020,8301,4313,1645
bioRxiv,10.1101/2020.01.03.894675,2020-01-07,FALSE,Mar 2020,7605,5442,1386
bioRxiv,10.1101/2020.01.03.894675,2020-01-07,FALSE,Apr 2020,589,649,157
bioRxiv,10.1101/2020.01.06.895490,2020-01-07,FALSE,Jan 2020,348,13,129
bioRxiv,10.1101/2020.01.06.895490,2020-01-07,FALSE,Feb 2020,75,20,33
bioRxiv,10.1101/2020.01.06.895490,2020-01-07,FALSE,Mar 2020,79,13,28
bioRxiv,10.1101/2020.01.06.895490,2020-01-07,FALSE,Apr 2020,7,2,8
bioRxiv,10.1101/2020.01.06.896555,2020-01-07,FALSE,Jan 2020,572,14,145
bioRxiv,10.1101/2020.01.06.896555,2020-01-07,FALSE,Feb 2020,61,17,15
bioRxiv,10.1101/2020.01.06.896555,2020-01-07,FALSE,Mar 2020,42,13,17
bioRxiv,10.1101/2020.01.06.896555,2020-01-07,FALSE,Apr 2020,20,6,1
bioRxiv,10.1101/2020.01.06.896761,2020-01-07,FALSE,Jan 2020,479,7,116
bioRxiv,10.1101/2020.01.06.896761,2020-01-07,FALSE,Feb 2020,54,19,23
bioRxiv,10.1101/2020.01.06.896761,2020-01-07,FALSE,Mar 2020,59,11,30
bioRxiv,10.1101/2020.01.06.896761,2020-01-07,FALSE,Apr 2020,3,1,3
bioRxiv,10.1101/2020.01.06.896795,2020-01-07,FALSE,Jan 2020,430,5,118
bioRxiv,10.1101/2020.01.06.896795,2020-01-07,FALSE,Feb 2020,57,16,33
bioRxiv,10.1101/2020.01.06.896795,2020-01-07,FALSE,Mar 2020,42,11,26
bioRxiv,10.1101/2020.01.06.896795,2020-01-07,FALSE,Apr 2020,6,1,3
bioRxiv,10.1101/2020.01.06.896357,2020-01-07,FALSE,Jan 2020,516,9,156
bioRxiv,10.1101/2020.01.06.896357,2020-01-07,FALSE,Feb 2020,73,19,27
bioRxiv,10.1101/2020.01.06.896357,2020-01-07,FALSE,Mar 2020,44,8,17
bioRxiv,10.1101/2020.01.06.896357,2020-01-07,FALSE,Apr 2020,7,3,1
bioRxiv,10.1101/2020.01.07.897702,2020-01-07,FALSE,Jan 2020,384,9,85
bioRxiv,10.1101/2020.01.07.897702,2020-01-07,FALSE,Feb 2020,45,19,11
bioRxiv,10.1101/2020.01.07.897702,2020-01-07,FALSE,Mar 2020,31,10,11
bioRxiv,10.1101/2020.01.07.897702,2020-01-07,FALSE,Apr 2020,1,3,0
bioRxiv,10.1101/2020.01.06.895409,2020-01-07,FALSE,Jan 2020,346,12,76
bioRxiv,10.1101/2020.01.06.895409,2020-01-07,FALSE,Feb 2020,41,18,10
bioRxiv,10.1101/2020.01.06.895409,2020-01-07,FALSE,Mar 2020,19,6,11
bioRxiv,10.1101/2020.01.06.895409,2020-01-07,FALSE,Apr 2020,2,1,1
bioRxiv,10.1101/2020.01.07.897744,2020-01-07,FALSE,Jan 2020,333,12,67
bioRxiv,10.1101/2020.01.07.897744,2020-01-07,FALSE,Feb 2020,54,26,33
bioRxiv,10.1101/2020.01.07.897744,2020-01-07,FALSE,Mar 2020,34,11,24
bioRxiv,10.1101/2020.01.07.897744,2020-01-07,FALSE,Apr 2020,5,1,4
bioRxiv,10.1101/2020.01.06.896076,2020-01-07,FALSE,Jan 2020,3350,111,1315
bioRxiv,10.1101/2020.01.06.896076,2020-01-07,FALSE,Feb 2020,444,80,288
bioRxiv,10.1101/2020.01.06.896076,2020-01-07,FALSE,Mar 2020,239,56,271
bioRxiv,10.1101/2020.01.06.896076,2020-01-07,FALSE,Apr 2020,23,13,41
bioRxiv,10.1101/2020.01.07.897033,2020-01-07,FALSE,Jan 2020,793,31,220
bioRxiv,10.1101/2020.01.07.897033,2020-01-07,FALSE,Feb 2020,135,32,55
bioRxiv,10.1101/2020.01.07.897033,2020-01-07,FALSE,Mar 2020,99,31,24
bioRxiv,10.1101/2020.01.07.897033,2020-01-07,FALSE,Apr 2020,5,1,1
bioRxiv,10.1101/2020.01.06.896613,2020-01-07,FALSE,Jan 2020,1439,11,352
bioRxiv,10.1101/2020.01.06.896613,2020-01-07,FALSE,Feb 2020,230,24,57
bioRxiv,10.1101/2020.01.06.896613,2020-01-07,FALSE,Mar 2020,129,30,65
bioRxiv,10.1101/2020.01.06.896613,2020-01-07,FALSE,Apr 2020,8,12,4
bioRxiv,10.1101/2020.01.06.896241,2020-01-07,FALSE,Jan 2020,819,23,290
bioRxiv,10.1101/2020.01.06.896241,2020-01-07,FALSE,Feb 2020,251,57,85
bioRxiv,10.1101/2020.01.06.896241,2020-01-07,FALSE,Mar 2020,104,46,82
bioRxiv,10.1101/2020.01.06.896241,2020-01-07,FALSE,Apr 2020,17,17,21
bioRxiv,10.1101/2020.01.07.896506,2020-01-07,FALSE,Jan 2020,565,26,214
bioRxiv,10.1101/2020.01.07.896506,2020-01-07,FALSE,Feb 2020,111,19,31
bioRxiv,10.1101/2020.01.07.896506,2020-01-07,FALSE,Mar 2020,65,18,30
bioRxiv,10.1101/2020.01.07.896506,2020-01-07,FALSE,Apr 2020,4,1,5
bioRxiv,10.1101/2020.01.06.896597,2020-01-06,FALSE,Jan 2020,6032,55,832
bioRxiv,10.1101/2020.01.06.896597,2020-01-06,FALSE,Feb 2020,250,34,86
bioRxiv,10.1101/2020.01.06.896597,2020-01-06,FALSE,Mar 2020,233,27,88
bioRxiv,10.1101/2020.01.06.896597,2020-01-06,FALSE,Apr 2020,22,1,15
bioRxiv,10.1101/2020.01.06.895672,2020-01-06,FALSE,Jan 2020,527,9,119
bioRxiv,10.1101/2020.01.06.895672,2020-01-06,FALSE,Feb 2020,58,19,17
bioRxiv,10.1101/2020.01.06.895672,2020-01-06,FALSE,Mar 2020,36,14,20
bioRxiv,10.1101/2020.01.06.895672,2020-01-06,FALSE,Apr 2020,3,0,2
bioRxiv,10.1101/2020.01.06.895706,2020-01-06,FALSE,Jan 2020,369,5,76
bioRxiv,10.1101/2020.01.06.895706,2020-01-06,FALSE,Feb 2020,50,15,13
bioRxiv,10.1101/2020.01.06.895706,2020-01-06,FALSE,Mar 2020,37,9,13
bioRxiv,10.1101/2020.01.06.895706,2020-01-06,FALSE,Apr 2020,1,0,1
bioRxiv,10.1101/2020.01.06.895730,2020-01-06,FALSE,Jan 2020,442,9,84
bioRxiv,10.1101/2020.01.06.895730,2020-01-06,FALSE,Feb 2020,39,15,8
bioRxiv,10.1101/2020.01.06.895730,2020-01-06,FALSE,Mar 2020,45,15,9
bioRxiv,10.1101/2020.01.06.895730,2020-01-06,FALSE,Apr 2020,2,0,2
bioRxiv,10.1101/2020.01.06.896670,2020-01-06,FALSE,Jan 2020,636,22,257
bioRxiv,10.1101/2020.01.06.896670,2020-01-06,FALSE,Feb 2020,89,38,59
bioRxiv,10.1101/2020.01.06.896670,2020-01-06,FALSE,Mar 2020,99,48,108
bioRxiv,10.1101/2020.01.06.896670,2020-01-06,FALSE,Apr 2020,6,1,12
bioRxiv,10.1101/2020.01.06.896332,2020-01-06,FALSE,Jan 2020,3024,108,864
bioRxiv,10.1101/2020.01.06.896332,2020-01-06,FALSE,Feb 2020,186,51,154
bioRxiv,10.1101/2020.01.06.896332,2020-01-06,FALSE,Mar 2020,171,27,98
bioRxiv,10.1101/2020.01.06.896332,2020-01-06,FALSE,Apr 2020,18,7,13
bioRxiv,10.1101/2020.01.06.896530,2020-01-06,FALSE,Jan 2020,305,7,76
bioRxiv,10.1101/2020.01.06.896530,2020-01-06,FALSE,Feb 2020,44,21,13
bioRxiv,10.1101/2020.01.06.896530,2020-01-06,FALSE,Mar 2020,31,11,9
bioRxiv,10.1101/2020.01.06.896530,2020-01-06,FALSE,Apr 2020,0,0,2
bioRxiv,10.1101/2020.01.06.896654,2020-01-06,FALSE,Jan 2020,765,25,221
bioRxiv,10.1101/2020.01.06.896654,2020-01-06,FALSE,Feb 2020,105,26,29
bioRxiv,10.1101/2020.01.06.896654,2020-01-06,FALSE,Mar 2020,60,24,20
bioRxiv,10.1101/2020.01.06.896654,2020-01-06,FALSE,Apr 2020,17,6,8
bioRxiv,10.1101/2020.01.06.895805,2020-01-06,FALSE,Jan 2020,527,15,138
bioRxiv,10.1101/2020.01.06.895805,2020-01-06,FALSE,Feb 2020,72,16,42
bioRxiv,10.1101/2020.01.06.895805,2020-01-06,FALSE,Mar 2020,89,17,28
bioRxiv,10.1101/2020.01.06.895805,2020-01-06,FALSE,Apr 2020,6,2,5
bioRxiv,10.1101/2020.01.06.895755,2020-01-06,FALSE,Jan 2020,386,11,120
bioRxiv,10.1101/2020.01.06.895755,2020-01-06,FALSE,Feb 2020,46,19,18
bioRxiv,10.1101/2020.01.06.895755,2020-01-06,FALSE,Mar 2020,43,11,21
bioRxiv,10.1101/2020.01.06.895755,2020-01-06,FALSE,Apr 2020,1,0,1
bioRxiv,10.1101/2020.01.06.896266,2020-01-06,FALSE,Jan 2020,974,29,401
bioRxiv,10.1101/2020.01.06.896266,2020-01-06,FALSE,Feb 2020,214,67,126
bioRxiv,10.1101/2020.01.06.896266,2020-01-06,FALSE,Mar 2020,149,45,72
bioRxiv,10.1101/2020.01.06.896266,2020-01-06,FALSE,Apr 2020,28,7,18
bioRxiv,10.1101/2020.01.06.896423,2020-01-07,FALSE,Jan 2020,938,36,376
bioRxiv,10.1101/2020.01.06.896423,2020-01-07,FALSE,Feb 2020,91,21,65
bioRxiv,10.1101/2020.01.06.896423,2020-01-07,FALSE,Mar 2020,60,12,50
bioRxiv,10.1101/2020.01.06.896423,2020-01-07,FALSE,Apr 2020,6,2,6
bioRxiv,10.1101/2020.01.07.897249,2020-01-07,FALSE,Jan 2020,1255,56,494
bioRxiv,10.1101/2020.01.07.897249,2020-01-07,FALSE,Feb 2020,160,39,63
bioRxiv,10.1101/2020.01.07.897249,2020-01-07,FALSE,Mar 2020,89,14,53
bioRxiv,10.1101/2020.01.07.897249,2020-01-07,FALSE,Apr 2020,15,2,8
bioRxiv,10.1101/2020.01.06.896142,2020-01-07,FALSE,Jan 2020,1048,20,244
bioRxiv,10.1101/2020.01.06.896142,2020-01-07,FALSE,Feb 2020,123,20,33
bioRxiv,10.1101/2020.01.06.896142,2020-01-07,FALSE,Mar 2020,72,13,21
bioRxiv,10.1101/2020.01.06.896142,2020-01-07,FALSE,Apr 2020,5,1,4
bioRxiv,10.1101/2020.01.07.895631,2020-01-07,FALSE,Jan 2020,764,71,160
bioRxiv,10.1101/2020.01.07.895631,2020-01-07,FALSE,Feb 2020,52,26,24
bioRxiv,10.1101/2020.01.07.895631,2020-01-07,FALSE,Mar 2020,43,26,15
bioRxiv,10.1101/2020.01.07.895631,2020-01-07,FALSE,Apr 2020,2,4,1
bioRxiv,10.1101/2020.01.06.894899,2020-01-07,FALSE,Jan 2020,468,9,109
bioRxiv,10.1101/2020.01.06.894899,2020-01-07,FALSE,Feb 2020,74,22,18
bioRxiv,10.1101/2020.01.06.894899,2020-01-07,FALSE,Mar 2020,40,9,15
bioRxiv,10.1101/2020.01.06.894899,2020-01-07,FALSE,Apr 2020,2,2,1
bioRxiv,10.1101/2020.01.06.896092,2020-01-06,FALSE,Jan 2020,530,10,175
bioRxiv,10.1101/2020.01.06.896092,2020-01-06,FALSE,Feb 2020,93,18,52
bioRxiv,10.1101/2020.01.06.896092,2020-01-06,FALSE,Mar 2020,71,18,92
bioRxiv,10.1101/2020.01.06.896092,2020-01-06,FALSE,Apr 2020,8,2,4
bioRxiv,10.1101/2020.01.07.897470,2020-01-07,FALSE,Jan 2020,396,6,95
bioRxiv,10.1101/2020.01.07.897470,2020-01-07,FALSE,Feb 2020,61,21,25
bioRxiv,10.1101/2020.01.07.897470,2020-01-07,FALSE,Mar 2020,41,9,14
bioRxiv,10.1101/2020.01.07.897470,2020-01-07,FALSE,Apr 2020,5,1,0
bioRxiv,10.1101/2020.01.06.895920,2020-01-07,FALSE,Jan 2020,592,5,182
bioRxiv,10.1101/2020.01.06.895920,2020-01-07,FALSE,Feb 2020,59,17,22
bioRxiv,10.1101/2020.01.06.895920,2020-01-07,FALSE,Mar 2020,32,11,20
bioRxiv,10.1101/2020.01.06.895920,2020-01-07,FALSE,Apr 2020,6,3,3
bioRxiv,10.1101/2020.01.07.892687,2020-01-07,FALSE,Jan 2020,441,7,136
bioRxiv,10.1101/2020.01.07.892687,2020-01-07,FALSE,Feb 2020,77,16,28
bioRxiv,10.1101/2020.01.07.892687,2020-01-07,FALSE,Mar 2020,40,11,29
bioRxiv,10.1101/2020.01.07.892687,2020-01-07,FALSE,Apr 2020,4,1,1
bioRxiv,10.1101/2020.01.07.897348,2020-01-07,FALSE,Jan 2020,870,66,156
bioRxiv,10.1101/2020.01.07.897348,2020-01-07,FALSE,Feb 2020,220,28,92
bioRxiv,10.1101/2020.01.07.897348,2020-01-07,FALSE,Mar 2020,126,9,100
bioRxiv,10.1101/2020.01.07.897348,2020-01-07,FALSE,Apr 2020,42,1,17
bioRxiv,10.1101/2020.01.06.896571,2020-01-07,FALSE,Jan 2020,888,28,289
bioRxiv,10.1101/2020.01.06.896571,2020-01-07,FALSE,Feb 2020,148,31,57
bioRxiv,10.1101/2020.01.06.896571,2020-01-07,FALSE,Mar 2020,103,16,45
bioRxiv,10.1101/2020.01.06.896571,2020-01-07,FALSE,Apr 2020,3,3,4
bioRxiv,10.1101/2020.01.06.896548,2020-01-07,FALSE,Jan 2020,1235,71,334
bioRxiv,10.1101/2020.01.06.896548,2020-01-07,FALSE,Feb 2020,245,87,112
bioRxiv,10.1101/2020.01.06.896548,2020-01-07,FALSE,Mar 2020,174,58,54
bioRxiv,10.1101/2020.01.06.896548,2020-01-07,FALSE,Apr 2020,19,7,13
bioRxiv,10.1101/2020.01.07.897751,2020-01-07,FALSE,Jan 2020,345,4,79
bioRxiv,10.1101/2020.01.07.897751,2020-01-07,FALSE,Feb 2020,70,18,44
bioRxiv,10.1101/2020.01.07.897751,2020-01-07,FALSE,Mar 2020,57,11,25
bioRxiv,10.1101/2020.01.07.897751,2020-01-07,FALSE,Apr 2020,1,1,0
bioRxiv,10.1101/2020.01.06.895938,2020-01-07,FALSE,Jan 2020,617,8,174
bioRxiv,10.1101/2020.01.06.895938,2020-01-07,FALSE,Feb 2020,98,22,25
bioRxiv,10.1101/2020.01.06.895938,2020-01-07,FALSE,Mar 2020,58,9,18
bioRxiv,10.1101/2020.01.06.895938,2020-01-07,FALSE,Apr 2020,3,1,4
bioRxiv,10.1101/2020.01.06.896829,2020-01-07,FALSE,Jan 2020,607,7,116
bioRxiv,10.1101/2020.01.06.896829,2020-01-07,FALSE,Feb 2020,151,26,62
bioRxiv,10.1101/2020.01.06.896829,2020-01-07,FALSE,Mar 2020,86,13,34
bioRxiv,10.1101/2020.01.06.896829,2020-01-07,FALSE,Apr 2020,7,2,5
bioRxiv,10.1101/2020.01.05.895375,2020-01-07,FALSE,Jan 2020,328,5,53
bioRxiv,10.1101/2020.01.05.895375,2020-01-07,FALSE,Feb 2020,43,19,16
bioRxiv,10.1101/2020.01.05.895375,2020-01-07,FALSE,Mar 2020,35,13,19
bioRxiv,10.1101/2020.01.05.895375,2020-01-07,FALSE,Apr 2020,3,1,0
bioRxiv,10.1101/2020.01.06.896498,2020-01-07,FALSE,Jan 2020,334,12,72
bioRxiv,10.1101/2020.01.06.896498,2020-01-07,FALSE,Feb 2020,87,17,15
bioRxiv,10.1101/2020.01.06.896498,2020-01-07,FALSE,Mar 2020,38,9,12
bioRxiv,10.1101/2020.01.06.896498,2020-01-07,FALSE,Apr 2020,4,1,0
bioRxiv,10.1101/2020.01.06.896217,2020-01-07,FALSE,Jan 2020,413,8,112
bioRxiv,10.1101/2020.01.06.896217,2020-01-07,FALSE,Feb 2020,84,25,16
bioRxiv,10.1101/2020.01.06.896217,2020-01-07,FALSE,Mar 2020,32,13,14
bioRxiv,10.1101/2020.01.06.896217,2020-01-07,FALSE,Apr 2020,1,1,0
bioRxiv,10.1101/2020.01.06.894287,2020-01-07,FALSE,Jan 2020,1995,41,555
bioRxiv,10.1101/2020.01.06.894287,2020-01-07,FALSE,Feb 2020,245,32,100
bioRxiv,10.1101/2020.01.06.894287,2020-01-07,FALSE,Mar 2020,161,30,84
bioRxiv,10.1101/2020.01.06.894287,2020-01-07,FALSE,Apr 2020,33,4,25
bioRxiv,10.1101/2020.01.07.897140,2020-01-07,FALSE,Jan 2020,466,8,165
bioRxiv,10.1101/2020.01.07.897140,2020-01-07,FALSE,Feb 2020,72,21,34
bioRxiv,10.1101/2020.01.07.897140,2020-01-07,FALSE,Mar 2020,30,6,16
bioRxiv,10.1101/2020.01.07.897140,2020-01-07,FALSE,Apr 2020,2,1,4
bioRxiv,10.1101/2020.01.07.897405,2020-01-07,FALSE,Jan 2020,670,13,193
bioRxiv,10.1101/2020.01.07.897405,2020-01-07,FALSE,Feb 2020,60,21,50
bioRxiv,10.1101/2020.01.07.897405,2020-01-07,FALSE,Mar 2020,54,15,39
bioRxiv,10.1101/2020.01.07.897405,2020-01-07,FALSE,Apr 2020,3,1,2
bioRxiv,10.1101/2020.01.07.882845,2020-01-07,FALSE,Jan 2020,1148,40,260
bioRxiv,10.1101/2020.01.07.882845,2020-01-07,FALSE,Feb 2020,91,21,16
bioRxiv,10.1101/2020.01.07.882845,2020-01-07,FALSE,Mar 2020,50,11,18
bioRxiv,10.1101/2020.01.07.882845,2020-01-07,FALSE,Apr 2020,6,1,0
bioRxiv,10.1101/2020.01.06.896589,2020-01-07,FALSE,Jan 2020,631,17,215
bioRxiv,10.1101/2020.01.06.896589,2020-01-07,FALSE,Feb 2020,327,30,78
bioRxiv,10.1101/2020.01.06.896589,2020-01-07,FALSE,Mar 2020,64,13,16
bioRxiv,10.1101/2020.01.06.896589,2020-01-07,FALSE,Apr 2020,12,2,3
bioRxiv,10.1101/2020.01.06.895813,2020-01-07,FALSE,Jan 2020,490,7,111
bioRxiv,10.1101/2020.01.06.895813,2020-01-07,FALSE,Feb 2020,43,15,10
bioRxiv,10.1101/2020.01.06.895813,2020-01-07,FALSE,Mar 2020,32,8,11
bioRxiv,10.1101/2020.01.06.895813,2020-01-07,FALSE,Apr 2020,1,1,0
bioRxiv,10.1101/2020.01.07.884668,2020-01-07,FALSE,Jan 2020,508,11,122
bioRxiv,10.1101/2020.01.07.884668,2020-01-07,FALSE,Feb 2020,51,15,19
bioRxiv,10.1101/2020.01.07.884668,2020-01-07,FALSE,Mar 2020,42,10,16
bioRxiv,10.1101/2020.01.07.884668,2020-01-07,FALSE,Apr 2020,4,1,2
bioRxiv,10.1101/2020.01.07.896449,2020-01-07,FALSE,Jan 2020,618,8,118
bioRxiv,10.1101/2020.01.07.896449,2020-01-07,FALSE,Feb 2020,61,20,18
bioRxiv,10.1101/2020.01.07.896449,2020-01-07,FALSE,Mar 2020,34,11,14
bioRxiv,10.1101/2020.01.07.896449,2020-01-07,FALSE,Apr 2020,3,1,1
bioRxiv,10.1101/2020.01.06.895912,2020-01-07,FALSE,Jan 2020,808,29,284
bioRxiv,10.1101/2020.01.06.895912,2020-01-07,FALSE,Feb 2020,78,22,34
bioRxiv,10.1101/2020.01.06.895912,2020-01-07,FALSE,Mar 2020,44,14,27
bioRxiv,10.1101/2020.01.06.895912,2020-01-07,FALSE,Apr 2020,12,1,0
bioRxiv,10.1101/2020.01.06.896225,2020-01-07,FALSE,Jan 2020,953,12,201
bioRxiv,10.1101/2020.01.06.896225,2020-01-07,FALSE,Feb 2020,257,16,27
bioRxiv,10.1101/2020.01.06.896225,2020-01-07,FALSE,Mar 2020,65,13,31
bioRxiv,10.1101/2020.01.06.896225,2020-01-07,FALSE,Apr 2020,2,2,1
bioRxiv,10.1101/2020.01.06.896399,2020-01-07,FALSE,Jan 2020,1230,45,144
bioRxiv,10.1101/2020.01.06.896399,2020-01-07,FALSE,Feb 2020,258,33,31
bioRxiv,10.1101/2020.01.06.896399,2020-01-07,FALSE,Mar 2020,191,67,26
bioRxiv,10.1101/2020.01.06.896399,2020-01-07,FALSE,Apr 2020,18,6,8
bioRxiv,10.1101/2020.01.07.897355,2020-01-07,FALSE,Jan 2020,330,4,78
bioRxiv,10.1101/2020.01.07.897355,2020-01-07,FALSE,Feb 2020,61,17,20
bioRxiv,10.1101/2020.01.07.897355,2020-01-07,FALSE,Mar 2020,33,9,10
bioRxiv,10.1101/2020.01.07.897355,2020-01-07,FALSE,Apr 2020,1,1,1
bioRxiv,10.1101/2020.01.06.896621,2020-01-07,FALSE,Jan 2020,940,17,376
bioRxiv,10.1101/2020.01.06.896621,2020-01-07,FALSE,Feb 2020,154,22,73
bioRxiv,10.1101/2020.01.06.896621,2020-01-07,FALSE,Mar 2020,106,13,63
bioRxiv,10.1101/2020.01.06.896621,2020-01-07,FALSE,Apr 2020,8,2,7
bioRxiv,10.1101/2020.01.06.896746,2020-01-07,FALSE,Jan 2020,585,17,206
bioRxiv,10.1101/2020.01.06.896746,2020-01-07,FALSE,Feb 2020,87,23,37
bioRxiv,10.1101/2020.01.06.896746,2020-01-07,FALSE,Mar 2020,99,31,30
bioRxiv,10.1101/2020.01.06.896746,2020-01-07,FALSE,Apr 2020,12,5,2
bioRxiv,10.1101/2020.01.07.893685,2020-01-07,FALSE,Jan 2020,514,16,132
bioRxiv,10.1101/2020.01.07.893685,2020-01-07,FALSE,Feb 2020,77,29,14
bioRxiv,10.1101/2020.01.07.893685,2020-01-07,FALSE,Mar 2020,29,12,20
bioRxiv,10.1101/2020.01.07.893685,2020-01-07,FALSE,Apr 2020,3,2,1
bioRxiv,10.1101/2020.01.06.896282,2020-01-07,FALSE,Jan 2020,1719,75,625
bioRxiv,10.1101/2020.01.06.896282,2020-01-07,FALSE,Feb 2020,289,43,132
bioRxiv,10.1101/2020.01.06.896282,2020-01-07,FALSE,Mar 2020,164,14,62
bioRxiv,10.1101/2020.01.06.896282,2020-01-07,FALSE,Apr 2020,35,6,17
bioRxiv,10.1101/2020.01.06.896084,2020-01-07,FALSE,Jan 2020,684,13,149
bioRxiv,10.1101/2020.01.06.896084,2020-01-07,FALSE,Feb 2020,41,19,18
bioRxiv,10.1101/2020.01.06.896084,2020-01-07,FALSE,Mar 2020,27,18,12
bioRxiv,10.1101/2020.01.06.896084,2020-01-07,FALSE,Apr 2020,1,3,1
bioRxiv,10.1101/2020.01.06.895474,2020-01-07,FALSE,Jan 2020,394,8,190
bioRxiv,10.1101/2020.01.06.895474,2020-01-07,FALSE,Feb 2020,67,16,34
bioRxiv,10.1101/2020.01.06.895474,2020-01-07,FALSE,Mar 2020,42,9,32
bioRxiv,10.1101/2020.01.06.895474,2020-01-07,FALSE,Apr 2020,4,3,1
bioRxiv,10.1101/2020.01.06.896068,2020-01-07,FALSE,Jan 2020,506,20,166
bioRxiv,10.1101/2020.01.06.896068,2020-01-07,FALSE,Feb 2020,81,24,44
bioRxiv,10.1101/2020.01.06.896068,2020-01-07,FALSE,Mar 2020,62,16,30
bioRxiv,10.1101/2020.01.06.896068,2020-01-07,FALSE,Apr 2020,19,2,13
bioRxiv,10.1101/2020.01.06.896035,2020-01-07,FALSE,Jan 2020,686,12,160
bioRxiv,10.1101/2020.01.06.896035,2020-01-07,FALSE,Feb 2020,55,17,14
bioRxiv,10.1101/2020.01.06.896035,2020-01-07,FALSE,Mar 2020,40,12,22
bioRxiv,10.1101/2020.01.06.896035,2020-01-07,FALSE,Apr 2020,8,1,1
bioRxiv,10.1101/2020.01.07.896969,2020-01-07,FALSE,Jan 2020,2216,57,895
bioRxiv,10.1101/2020.01.07.896969,2020-01-07,FALSE,Feb 2020,134,31,89
bioRxiv,10.1101/2020.01.07.896969,2020-01-07,FALSE,Mar 2020,145,32,95
bioRxiv,10.1101/2020.01.07.896969,2020-01-07,FALSE,Apr 2020,36,4,30
bioRxiv,10.1101/2020.01.07.896860,2020-01-07,FALSE,Jan 2020,664,18,221
bioRxiv,10.1101/2020.01.07.896860,2020-01-07,FALSE,Feb 2020,91,31,64
bioRxiv,10.1101/2020.01.07.896860,2020-01-07,FALSE,Mar 2020,56,19,37
bioRxiv,10.1101/2020.01.07.896860,2020-01-07,FALSE,Apr 2020,10,3,7
bioRxiv,10.1101/2020.01.03.894337,2020-01-07,FALSE,Jan 2020,397,9,143
bioRxiv,10.1101/2020.01.03.894337,2020-01-07,FALSE,Feb 2020,74,20,57
bioRxiv,10.1101/2020.01.03.894337,2020-01-07,FALSE,Mar 2020,74,11,38
bioRxiv,10.1101/2020.01.03.894337,2020-01-07,FALSE,Apr 2020,2,1,0
bioRxiv,10.1101/2020.01.06.895961,2020-01-07,FALSE,Jan 2020,488,17,219
bioRxiv,10.1101/2020.01.06.895961,2020-01-07,FALSE,Feb 2020,58,26,23
bioRxiv,10.1101/2020.01.06.895961,2020-01-07,FALSE,Mar 2020,40,25,27
bioRxiv,10.1101/2020.01.06.895961,2020-01-07,FALSE,Apr 2020,6,3,3
bioRxiv,10.1101/2020.01.06.896324,2020-01-07,FALSE,Jan 2020,470,8,126
bioRxiv,10.1101/2020.01.06.896324,2020-01-07,FALSE,Feb 2020,67,18,23
bioRxiv,10.1101/2020.01.06.896324,2020-01-07,FALSE,Mar 2020,35,14,18
bioRxiv,10.1101/2020.01.06.896324,2020-01-07,FALSE,Apr 2020,4,4,2
bioRxiv,10.1101/2020.01.07.890731,2020-01-07,FALSE,Jan 2020,607,16,202
bioRxiv,10.1101/2020.01.07.890731,2020-01-07,FALSE,Feb 2020,65,20,25
bioRxiv,10.1101/2020.01.07.890731,2020-01-07,FALSE,Mar 2020,70,13,31
bioRxiv,10.1101/2020.01.07.890731,2020-01-07,FALSE,Apr 2020,4,1,4
bioRxiv,10.1101/2020.01.06.895623,2020-01-07,FALSE,Jan 2020,1702,61,604
bioRxiv,10.1101/2020.01.06.895623,2020-01-07,FALSE,Feb 2020,287,42,90
bioRxiv,10.1101/2020.01.06.895623,2020-01-07,FALSE,Mar 2020,170,21,96
bioRxiv,10.1101/2020.01.06.895623,2020-01-07,FALSE,Apr 2020,17,1,15
bioRxiv,10.1101/2020.01.06.896126,2020-01-07,FALSE,Jan 2020,617,19,199
bioRxiv,10.1101/2020.01.06.896126,2020-01-07,FALSE,Feb 2020,73,21,29
bioRxiv,10.1101/2020.01.06.896126,2020-01-07,FALSE,Mar 2020,65,15,34
bioRxiv,10.1101/2020.01.06.896126,2020-01-07,FALSE,Apr 2020,5,2,2
bioRxiv,10.1101/2020.01.06.896308,2020-01-07,FALSE,Jan 2020,496,11,165
bioRxiv,10.1101/2020.01.06.896308,2020-01-07,FALSE,Feb 2020,203,29,28
bioRxiv,10.1101/2020.01.06.896308,2020-01-07,FALSE,Mar 2020,51,23,43
bioRxiv,10.1101/2020.01.06.896308,2020-01-07,FALSE,Apr 2020,11,7,12
bioRxiv,10.1101/2020.01.09.900282,2020-01-09,FALSE,Jan 2020,546,9,109
bioRxiv,10.1101/2020.01.09.900282,2020-01-09,FALSE,Feb 2020,80,46,25
bioRxiv,10.1101/2020.01.09.900282,2020-01-09,FALSE,Mar 2020,194,23,34
bioRxiv,10.1101/2020.01.09.900282,2020-01-09,FALSE,Apr 2020,14,2,8
